epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
139.0,39.0,1708.0,1318464.0,27500.0,16.100702,-200.0,-198.8,5.0161347,0.0011629948,0.2,,,
141.0,184.0,1740.0,1342464.0,28000.0,16.091953,-155.0,-198.01785,4.12538,0.0011629948,0.2,,,
144.0,120.0,1771.0,1366464.0,28500.0,16.092604,-164.0,-197.42105,1.6294742,0.0010466953,0.2,,,
147.0,20.0,1802.0,1390464.0,29000.0,16.09323,-200.0,-197.46552,2.561283,0.0010466953,0.2,,,
149.0,165.0,1833.0,1414464.0,29500.0,16.093836,-165.0,-196.91525,3.4231675,0.00094202574,0.2,,,
153.0,4.0,1865.0,1438464.0,30000.0,16.08579,-165.0,-196.38333,6.8759885,0.00094202574,0.2,,,
155.0,141.0,1896.0,1462464.0,30500.0,16.086498,-163.0,-195.83606,2.4725912,0.00084782316,0.2,,,
158.0,109.0,1927.0,1486464.0,31000.0,16.087183,-170.0,-195.41936,2.513884,0.00084782316,0.2,,,
161.0,90.0,1958.0,1510464.0,31500.0,16.087845,-150.0,-194.69841,2.4266567,0.00076304085,0.2,,,
164.0,60.0,1989.0,1534464.0,32000.0,16.088488,-167.0,-194.26562,7.3282766,0.00076304085,0.2,,,
166.0,196.0,2021.0,1558464.0,32500.0,16.081148,-164.0,-193.8,5.202907,0.0006867368,0.2,,,
169.0,164.0,2052.0,1582464.0,33000.0,16.081871,-200.0,-193.89394,3.2366204,0.0006867368,0.2,,,
172.0,149.0,2083.0,1606464.0,33500.0,16.082573,-181.0,-193.70149,1.9187436,0.0006180631,0.2,,,
176.0,6.0,2115.0,1630464.0,34000.0,16.07565,-167.0,-193.30882,4.3218565,0.0006180631,0.2,,,
179.0,21.0,2146.0,1654464.0,34500.0,16.076422,-164.0,-192.88406,2.5395896,0.0005562568,0.2,,,
182.0,58.0,2177.0,1678464.0,35000.0,16.077171,-158.0,-192.38571,8.694292,0.0005562568,0.2,,,
185.0,98.0,2208.0,1702464.0,35500.0,16.077898,-154.0,-191.84508,8.559702,0.0005006311,0.2,,,
188.0,107.0,2240.0,1726464.0,36000.0,16.071428,-165.0,-191.47223,4.8127737,0.0005006311,0.2,,,
191.0,85.0,2271.0,1750464.0,36500.0,16.072214,-200.0,-191.58904,1.4658086,0.00045056798,0.2,,,
194.0,120.0,2302.0,1774464.0,37000.0,16.07298,-166.0,-191.24324,3.144968,0.00045056798,0.2,,,
197.0,96.0,2333.0,1798464.0,37500.0,16.073725,-195.0,-191.29333,0.71494776,0.00040551118,0.2,,,
200.0,88.0,2364.0,1822464.0,38000.0,16.07445,-165.0,-190.94737,0.7789385,0.00040551118,0.2,,,
204.0,4.0,2396.0,1846464.0,38500.0,16.068447,-149.0,-190.4026,1.0693955,0.00036496008,0.2,,,
207.0,64.0,2427.0,1870464.0,39000.0,16.069221,-145.0,-189.82051,3.6555269,0.00036496008,0.2,,,
210.0,108.0,2458.0,1894464.0,39500.0,16.069975,-157.0,-189.40506,1.8899168,0.00032846406,0.2,,,
214.0,1.0,2489.0,1918464.0,40000.0,16.070711,-159.0,-189.025,1.8126124,0.00032846406,0.2,,,
217.0,30.0,2520.0,1942464.0,40500.0,16.071428,-164.0,-188.71605,0.79866314,0.00029561765,0.2,,,
220.0,81.0,2552.0,1966464.0,41000.0,16.06583,-145.0,-188.18292,0.42249858,0.00029561765,0.2,,,
223.0,134.0,2583.0,1990464.0,41500.0,16.06659,-166.0,-187.91566,0.34072545,0.0002660559,0.2,,,
227.0,26.0,2614.0,2014464.0,42000.0,16.06733,-155.0,-187.5238,0.7588517,0.0002660559,0.2,,,
230.0,99.0,2645.0,2038464.0,42500.0,16.068052,-154.0,-187.12941,2.0085983,0.00023945031,0.2,,,
233.0,137.0,2677.0,2062464.0,43000.0,16.062757,-163.0,-186.84883,0.503531,0.00023945031,0.2,,,
236.0,128.0,2708.0,2086464.0,43500.0,16.063515,-155.0,-186.48276,0.5353733,0.00021550528,0.2,,,
240.0,13.0,2739.0,2110464.0,44000.0,16.064257,-151.0,-186.07954,0.88859797,0.00021550528,0.2,,,
243.0,11.0,2770.0,2134464.0,44500.0,16.064981,-149.0,-185.66292,5.5856133,0.00019395475,0.2,,,
246.0,32.0,2802.0,2158464.0,45000.0,16.059958,-196.0,-185.77777,0.34019625,0.00019395475,0.2,,,
249.0,98.0,2833.0,2182464.0,45500.0,16.060713,-117.0,-185.02197,0.50513625,0.00017455927,0.2,,,
252.0,149.0,2864.0,2206464.0,46000.0,16.061453,-148.0,-184.61957,7.5334625,0.00017455927,0.2,,,
255.0,160.0,2895.0,2230464.0,46500.0,16.062176,-151.0,-184.25807,0.25552145,0.00015710335,0.2,,,
259.0,23.0,2926.0,2254464.0,47000.0,16.062885,-153.0,-183.92554,0.3548716,0.00015710335,0.2,,,
262.0,94.0,2958.0,2278464.0,47500.0,16.058147,-141.0,-183.47368,0.5331615,0.00014139301,0.2,,,
266.0,6.0,2989.0,2302464.0,48000.0,16.058882,-151.0,-183.13542,0.48667088,0.00014139301,0.2,,,
269.0,52.0,3020.0,2326464.0,48500.0,16.059603,-154.0,-182.83505,8.633331,0.0001272537,0.2,,,
272.0,110.0,3051.0,2350464.0,49000.0,16.060308,-134.0,-182.33673,0.58217365,0.0001272537,0.2,,,
276.0,55.0,3083.0,2374464.0,49500.0,16.05579,-146.0,-181.9697,0.35672528,0.00011452834,0.2,,,
279.0,72.0,3114.0,2398464.0,50000.0,16.056519,-147.0,-181.62,0.53317374,0.00011452834,0.2,,,
282.0,116.0,3145.0,2422464.0,50500.0,16.057234,-181.0,-181.43,0.19759235,0.0001030755,0.2,,,
285.0,71.0,3176.0,2446464.0,51000.0,16.057934,-193.0,-181.36,5.8620763,0.0001030755,0.2,,,
288.0,140.0,3207.0,2470464.0,51500.0,16.058622,-126.0,-180.62,0.7366045,9.276795e-05,0.2,,,
292.0,56.0,3239.0,2494464.0,52000.0,16.054338,-149.0,-180.11,0.3203765,9.276795e-05,0.2,,,
295.0,32.0,3270.0,2518464.0,52500.0,16.055046,-186.0,-179.97,0.5648597,8.3491155e-05,0.2,,,
298.0,27.0,3301.0,2542464.0,53000.0,16.05574,-163.0,-179.6,1.1567034,8.3491155e-05,0.2,,,
