epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
215.0,52.0,2806.0,2038464.0,42500.0,15.146115,-158.0,-197.9647,25.63689,0.00023945031,0.2,,,
218.0,60.0,2839.0,2062464.0,43000.0,15.146178,-144.0,-197.3372,15.298237,0.00023945031,0.2,,,
221.0,106.0,2871.0,2086464.0,43500.0,15.151515,-153.0,-196.82759,10.440007,0.00021550528,0.2,,,
224.0,103.0,2905.0,2110464.0,44000.0,15.146299,-200.0,-196.86363,27.415842,0.00021550528,0.2,,,
227.0,100.0,2938.0,2134464.0,44500.0,15.1463585,-168.0,-196.53932,15.700911,0.00019395475,0.2,,,
230.0,88.0,2972.0,2158464.0,45000.0,15.141319,-166.0,-196.2,15.018608,0.00019395475,0.2,,,
233.0,70.0,3004.0,2182464.0,45500.0,15.146471,-196.0,-196.1978,4.991009,0.00017455927,0.2,,,
236.0,74.0,3037.0,2206464.0,46000.0,15.146526,-157.0,-195.77174,20.877108,0.00017455927,0.2,,,
239.0,67.0,3070.0,2230464.0,46500.0,15.14658,-161.0,-195.39784,5.2370954,0.00015710335,0.2,,,
242.0,99.0,3102.0,2254464.0,47000.0,15.151515,-150.0,-194.91489,4.8996973,0.00015710335,0.2,,,
245.0,139.0,3135.0,2278464.0,47500.0,15.151515,-145.0,-194.38948,11.855517,0.00014139301,0.2,,,
248.0,164.0,3168.0,2302464.0,48000.0,15.151515,-158.0,-194.01042,4.2294044,0.00014139301,0.2,,,
252.0,55.0,3202.0,2326464.0,48500.0,15.146783,-154.0,-193.59793,8.52825,0.0001272537,0.2,,,
255.0,124.0,3236.0,2350464.0,49000.0,15.142151,-145.0,-193.10204,0.7894245,0.0001272537,0.2,,,
259.0,40.0,3270.0,2374464.0,49500.0,15.137614,-145.0,-192.61617,3.6614816,0.00011452834,0.2,,,
262.0,96.0,3303.0,2398464.0,50000.0,15.1377535,-151.0,-192.2,0.87608725,0.00011452834,0.2,,,
