epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
199.0,127.0,2597.0,1846464.0,38500.0,14.824798,-165.0,-192.31169,5.5240126,0.00036496008,0.2,,,
202.0,46.0,2632.0,1870464.0,39000.0,14.817629,-181.0,-192.16667,1.856006,0.00036496008,0.2,,,
205.0,76.0,2666.0,1894464.0,39500.0,14.816204,-161.0,-191.77216,5.7184706,0.00032846406,0.2,,,
208.0,33.0,2699.0,1918464.0,40000.0,14.820304,-198.0,-191.85,4.9190183,0.00032846406,0.2,,,
210.0,133.0,2733.0,1942464.0,40500.0,14.81888,-200.0,-191.95062,9.957477,0.00029561765,0.2,,,
213.0,68.0,2766.0,1966464.0,41000.0,14.822849,-198.0,-192.02438,14.960042,0.00029561765,0.2,,,
216.0,149.0,2799.0,1990464.0,41500.0,14.826724,-132.0,-191.30121,3.8076985,0.0002660559,0.2,,,
219.0,103.0,2832.0,2014464.0,42000.0,14.830508,-190.0,-191.28572,6.8102264,0.0002660559,0.2,,,
222.0,60.0,2865.0,2038464.0,42500.0,14.834206,-200.0,-191.38823,1.0813648,0.00023945031,0.2,,,
225.0,53.0,2898.0,2062464.0,43000.0,14.837819,-133.0,-190.7093,10.552598,0.00023945031,0.2,,,
227.0,153.0,2932.0,2086464.0,43500.0,14.836289,-200.0,-190.81609,3.648324,0.00021550528,0.2,,,
231.0,14.0,2966.0,2110464.0,44000.0,14.834794,-200.0,-190.92046,4.063323,0.00021550528,0.2,,,
234.0,112.0,2999.0,2134464.0,44500.0,14.83828,-97.0,-189.86517,3.527061,0.00019395475,0.2,,,
238.0,22.0,3032.0,2158464.0,45000.0,14.841689,-166.0,-189.6,2.3873692,0.00019395475,0.2,,,
241.0,63.0,3068.0,2182464.0,45500.0,14.830508,-125.0,-188.8901,10.682497,0.00017455927,0.2,,,
244.0,115.0,3102.0,2206464.0,46000.0,14.829143,-167.0,-188.65218,4.9877234,0.00017455927,0.2,,,
248.0,3.0,3136.0,2230464.0,46500.0,14.827806,-200.0,-188.7742,3.0976005,0.00015710335,0.2,,,
251.0,53.0,3169.0,2254464.0,47000.0,14.831177,-161.0,-188.47873,0.36278993,0.00015710335,0.2,,,
254.0,77.0,3205.0,2278464.0,47500.0,14.820593,-161.0,-188.18947,4.945108,0.00014139301,0.2,,,
257.0,142.0,3239.0,2302464.0,48000.0,14.819388,-164.0,-187.9375,2.3645856,0.00014139301,0.2,,,
261.0,13.0,3272.0,2326464.0,48500.0,14.822739,-115.0,-187.18556,4.433372,0.0001272537,0.2,,,
264.0,70.0,3305.0,2350464.0,49000.0,14.826021,-156.0,-186.86734,1.6832557,0.0001272537,0.2,,,
