epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
238.0,44.0,2985.0,2110464.0,44000.0,14.740369,-200.0,-187.5,11.119359,0.00021550528,0.2,,,
240.0,144.0,3018.0,2134464.0,44500.0,14.744864,-200.0,-187.64044,19.826548,0.00019395475,0.2,,,
243.0,44.0,3051.0,2158464.0,45000.0,14.749263,-200.0,-187.77777,17.995308,0.00019395475,0.2,,,
245.0,144.0,3085.0,2182464.0,45500.0,14.748784,-200.0,-187.9121,53.723183,0.00017455927,0.2,,,
248.0,44.0,3121.0,2206464.0,46000.0,14.738866,-200.0,-188.04347,18.174297,0.00017455927,0.2,,,
250.0,144.0,3156.0,2230464.0,46500.0,14.73384,-200.0,-188.17204,44.350906,0.00015710335,0.2,,,
253.0,44.0,3189.0,2254464.0,47000.0,14.738162,-200.0,-188.29787,18.48867,0.00015710335,0.2,,,
255.0,144.0,3223.0,2278464.0,47500.0,14.737822,-200.0,-188.42105,18.73456,0.00014139301,0.2,,,
258.0,44.0,3256.0,2302464.0,48000.0,14.742015,-200.0,-188.54167,32.303596,0.00014139301,0.2,,,
260.0,144.0,3292.0,2326464.0,48500.0,14.732685,-200.0,-188.65979,25.416405,0.0001272537,0.2,,,
