epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
79.0,200.0,1391.0,766464.0,16000.0,11.502516,-200.0,-200.0,8.468649,0.0041178227,0.2,,,
82.0,100.0,1435.0,790464.0,16500.0,11.498258,-200.0,-200.0,5.4259787,0.0037060403,0.2,,,
84.0,200.0,1479.0,814464.0,17000.0,11.494253,-200.0,-200.0,24.996138,0.0037060403,0.2,,,
87.0,100.0,1523.0,838464.0,17500.0,11.490479,-200.0,-200.0,14.933418,0.0033354363,0.2,,,
89.0,200.0,1567.0,862464.0,18000.0,11.4869175,-200.0,-200.0,17.361343,0.0033354363,0.2,,,
92.0,100.0,1612.0,886464.0,18500.0,11.476427,-200.0,-200.0,11.075033,0.0030018927,0.2,,,
94.0,200.0,1658.0,910464.0,19000.0,11.45959,-200.0,-200.0,17.455765,0.0030018927,0.2,,,
97.0,100.0,1702.0,934464.0,19500.0,11.457109,-200.0,-200.0,21.825287,0.0027017035,0.2,,,
99.0,200.0,1747.0,958464.0,20000.0,11.448197,-200.0,-200.0,15.925109,0.0027017035,0.2,,,
102.0,100.0,1791.0,982464.0,20500.0,11.446119,-200.0,-200.0,7.167772,0.002431533,0.2,,,
104.0,200.0,1835.0,1006464.0,21000.0,11.444141,-200.0,-200.0,13.442673,0.002431533,0.2,,,
107.0,100.0,1879.0,1030464.0,21500.0,11.442257,-200.0,-200.0,7.589488,0.0021883799,0.2,,,
110.0,2.0,1923.0,1054464.0,22000.0,11.440457,-200.0,-200.0,8.160685,0.0021883799,0.2,,,
112.0,102.0,1967.0,1078464.0,22500.0,11.438739,-200.0,-200.0,3.8388045,0.001969542,0.2,,,
115.0,2.0,2010.0,1102464.0,23000.0,11.442786,-200.0,-200.0,18.268044,0.001969542,0.2,,,
117.0,102.0,2055.0,1126464.0,23500.0,11.435523,-200.0,-200.0,17.473877,0.0017725877,0.2,,,
120.0,2.0,2098.0,1150464.0,24000.0,11.439466,-200.0,-200.0,13.637441,0.0017725877,0.2,,,
122.0,102.0,2142.0,1174464.0,24500.0,11.437908,-200.0,-200.0,10.544812,0.0015953289,0.2,,,
125.0,2.0,2186.0,1198464.0,25000.0,11.436414,-200.0,-200.0,3.5507817,0.0015953289,0.2,,,
127.0,107.0,2230.0,1222464.0,25500.0,11.434978,-195.0,-199.90196,16.058594,0.001435796,0.2,,,
130.0,31.0,2274.0,1246464.0,26000.0,11.433598,-200.0,-199.90384,6.681968,0.001435796,0.2,,,
132.0,131.0,2318.0,1270464.0,26500.0,11.432269,-200.0,-199.90565,8.321786,0.0012922164,0.2,,,
135.0,31.0,2362.0,1294464.0,27000.0,11.43099,-200.0,-199.90741,2.9096828,0.0012922164,0.2,,,
137.0,131.0,2406.0,1318464.0,27500.0,11.429759,-200.0,-199.90909,10.080309,0.0011629948,0.2,,,
140.0,31.0,2450.0,1342464.0,28000.0,11.428572,-200.0,-199.91072,4.315722,0.0011629948,0.2,,,
142.0,163.0,2495.0,1366464.0,28500.0,11.422846,-168.0,-199.35088,6.8289533,0.0010466953,0.2,,,
145.0,109.0,2540.0,1390464.0,29000.0,11.417323,-175.0,-198.93103,3.1369283,0.0010466953,0.2,,,
149.0,18.0,2586.0,1414464.0,29500.0,11.407579,-166.0,-198.37288,3.9221587,0.00094202574,0.2,,,
151.0,148.0,2631.0,1438464.0,30000.0,11.402509,-200.0,-198.4,0.7274998,0.00094202574,0.2,,,
154.0,143.0,2676.0,1462464.0,30500.0,11.397609,-162.0,-197.80328,1.2891034,0.00084782316,0.2,,,
157.0,132.0,2721.0,1486464.0,31000.0,11.39287,-166.0,-197.29033,1.4761115,0.00084782316,0.2,,,
160.0,140.0,2766.0,1510464.0,31500.0,11.388287,-165.0,-196.77777,4.3440943,0.00076304085,0.2,,,
163.0,139.0,2811.0,1534464.0,32000.0,11.383849,-181.0,-196.53125,2.6272314,0.00076304085,0.2,,,
166.0,123.0,2855.0,1558464.0,32500.0,11.383537,-165.0,-196.04616,2.2833817,0.0006867368,0.2,,,
169.0,140.0,2900.0,1582464.0,33000.0,11.379311,-158.0,-195.4697,4.3208323,0.0006867368,0.2,,,
173.0,24.0,2946.0,1606464.0,33500.0,11.371351,-162.0,-194.97015,7.9680347,0.0006180631,0.2,,,
175.0,163.0,2991.0,1630464.0,34000.0,11.367435,-184.0,-194.80882,2.1746461,0.0006180631,0.2,,,
178.0,150.0,3035.0,1654464.0,34500.0,11.36738,-163.0,-194.34782,3.4782336,0.0005562568,0.2,,,
181.0,155.0,3079.0,1678464.0,35000.0,11.367327,-158.0,-193.82857,2.4208071,0.0005562568,0.2,,,
184.0,142.0,3125.0,1702464.0,35500.0,11.36,-155.0,-193.2817,8.665091,0.0005006311,0.2,,,
187.0,148.0,3170.0,1726464.0,36000.0,11.356467,-165.0,-192.88889,7.4391627,0.0005006311,0.2,,,
190.0,125.0,3215.0,1750464.0,36500.0,11.353033,-164.0,-192.49315,2.7958488,0.00045056798,0.2,,,
194.0,11.0,3258.0,1774464.0,37000.0,11.356661,-158.0,-192.02702,0.6836421,0.00045056798,0.2,,,
197.0,32.0,3302.0,1798464.0,37500.0,11.356753,-156.0,-191.54666,0.17309771,0.00040551118,0.2,,,
200.0,11.0,3346.0,1822464.0,38000.0,11.356844,-160.0,-191.13158,2.915368,0.00040551118,0.2,,,
203.0,103.0,3390.0,1846464.0,38500.0,11.356932,-153.0,-190.63637,0.29350516,0.00036496008,0.2,,,
206.0,82.0,3434.0,1870464.0,39000.0,11.357018,-200.0,-190.75641,2.0766857,0.00036496008,0.2,,,
209.0,85.0,3477.0,1894464.0,39500.0,11.360368,-161.0,-190.37975,0.1368024,0.00032846406,0.2,,,
212.0,99.0,3521.0,1918464.0,40000.0,11.360409,-166.0,-190.075,0.14138749,0.00032846406,0.2,,,
215.0,126.0,3565.0,1942464.0,40500.0,11.360449,-156.0,-189.65433,0.21588741,0.00029561765,0.2,,,
218.0,129.0,3609.0,1966464.0,41000.0,11.360488,-167.0,-189.37805,0.22641142,0.00029561765,0.2,,,
221.0,151.0,3653.0,1990464.0,41500.0,11.360525,-160.0,-189.0241,0.31439754,0.0002660559,0.2,,,
225.0,34.0,3696.0,2014464.0,42000.0,11.363636,-154.0,-188.60715,0.16296025,0.0002660559,0.2,,,
228.0,77.0,3740.0,2038464.0,42500.0,11.363636,-162.0,-188.29411,3.9463534,0.00023945031,0.2,,,
231.0,135.0,3784.0,2062464.0,43000.0,11.363636,-142.0,-187.75581,4.1533847,0.00023945031,0.2,,,
235.0,24.0,3828.0,2086464.0,43500.0,11.363636,-144.0,-187.25287,0.29973558,0.00021550528,0.2,,,
238.0,78.0,3873.0,2110464.0,44000.0,11.3607025,-141.0,-186.72728,0.4106627,0.00021550528,0.2,,,
241.0,131.0,3917.0,2134464.0,44500.0,11.360735,-144.0,-186.2472,4.403254,0.00019395475,0.2,,,
245.0,28.0,3961.0,2158464.0,45000.0,11.360767,-149.0,-185.83333,0.39398694,0.00019395475,0.2,,,
248.0,84.0,4005.0,2182464.0,45500.0,11.360799,-139.0,-185.31868,0.3455173,0.00017455927,0.2,,,
251.0,72.0,4049.0,2206464.0,46000.0,11.36083,-157.0,-185.01086,0.4725068,0.00017455927,0.2,,,
254.0,149.0,4093.0,2230464.0,46500.0,11.36086,-155.0,-184.68817,8.29374,0.00015710335,0.2,,,
257.0,174.0,4137.0,2254464.0,47000.0,11.360889,-168.0,-184.51064,13.33041,0.00015710335,0.2,,,
260.0,168.0,4181.0,2278464.0,47500.0,11.360918,-148.0,-184.12631,0.59808946,0.00014139301,0.2,,,
264.0,2.0,4226.0,2302464.0,48000.0,11.358258,-134.0,-183.60417,1.6651987,0.00014139301,0.2,,,
267.0,58.0,4269.0,2326464.0,48500.0,11.360974,-147.0,-183.2268,0.15732904,0.0001272537,0.2,,,
270.0,110.0,4313.0,2350464.0,49000.0,11.361002,-145.0,-182.83673,0.40432957,0.0001272537,0.2,,,
274.0,127.0,4357.0,2374464.0,49500.0,11.361029,-125.0,-182.25252,0.28456298,0.00011452834,0.2,,,
277.0,80.0,4401.0,2398464.0,50000.0,11.361054,-193.0,-182.36,0.20609206,0.00011452834,0.2,,,
280.0,75.0,4445.0,2422464.0,50500.0,11.36108,-177.0,-182.13,1.913714,0.0001030755,0.2,,,
283.0,144.0,4489.0,2446464.0,51000.0,11.361105,-114.0,-181.27,0.95534956,0.0001030755,0.2,,,
286.0,85.0,4533.0,2470464.0,51500.0,11.36113,-200.0,-181.27,0.25060523,9.276795e-05,0.2,,,
290.0,66.0,4577.0,2494464.0,52000.0,11.361154,-122.0,-180.49,0.17520866,9.276795e-05,0.2,,,
293.0,48.0,4621.0,2518464.0,52500.0,11.361177,-200.0,-180.49,1.6167985,8.3491155e-05,0.2,,,
296.0,31.0,4665.0,2542464.0,53000.0,11.3612,-196.0,-180.45,0.8488204,8.3491155e-05,0.2,,,
299.0,176.0,4708.0,2566464.0,53500.0,11.363636,-121.0,-179.66,0.5343464,7.5142045e-05,0.2,,,
303.0,63.0,4752.0,2590464.0,54000.0,11.363636,-122.0,-178.88,0.47203338,7.5142045e-05,0.2,,,
307.0,2.0,4796.0,2614464.0,54500.0,11.363636,-125.0,-178.13,2.132414,6.7627836e-05,0.2,,,
310.0,55.0,4840.0,2638464.0,55000.0,11.363636,-121.0,-177.34,0.77102953,6.7627836e-05,0.2,,,
313.0,189.0,4884.0,2662464.0,55500.0,11.363636,-121.0,-176.55,0.42512792,6.0865055e-05,0.2,,,
316.0,137.0,4928.0,2686464.0,56000.0,11.363636,-152.0,-176.07,0.5067503,6.0865055e-05,0.2,,,
320.0,17.0,4972.0,2710464.0,56500.0,11.363636,-127.0,-175.34,0.572598,5.477855e-05,0.2,,,
323.0,86.0,5016.0,2734464.0,57000.0,11.363636,-148.0,-174.82,0.48887956,5.477855e-05,0.2,,,
326.0,109.0,5060.0,2758464.0,57500.0,11.363636,-157.0,-174.39,0.8345598,4.9300696e-05,0.2,,,
330.0,10.0,5104.0,2782464.0,58000.0,11.363636,-155.0,-173.94,2.4825158,4.9300696e-05,0.2,,,
333.0,84.0,5148.0,2806464.0,58500.0,11.363636,-119.0,-173.13,0.80219615,4.4370623e-05,0.2,,,
336.0,130.0,5192.0,2830464.0,59000.0,11.363636,-154.0,-172.67,2.1937573,4.4370623e-05,0.2,,,
340.0,15.0,5235.0,2854464.0,59500.0,11.365808,-133.0,-172.0,0.75535446,3.9933562e-05,0.2,,,
343.0,49.0,5279.0,2878464.0,60000.0,11.365789,-158.0,-171.58,0.6564103,3.9933562e-05,0.2,,,
346.0,106.0,5323.0,2902464.0,60500.0,11.365771,-140.0,-170.98,2.2021267,3.5940207e-05,0.2,,,
349.0,144.0,5367.0,2926464.0,61000.0,11.365754,-154.0,-170.52,1.1659155,3.5940207e-05,0.2,,,
353.0,33.0,5411.0,2950464.0,61500.0,11.365736,-154.0,-170.06,1.1504397,3.2346186e-05,0.2,,,
356.0,74.0,5455.0,2974464.0,62000.0,11.36572,-151.0,-169.57,1.1782999,3.2346186e-05,0.2,,,
359.0,127.0,5498.0,2998464.0,62500.0,11.36777,-148.0,-169.05,1.5573467,2.9111567e-05,0.2,,,
362.0,95.0,5542.0,3022464.0,63000.0,11.367737,-193.0,-168.98,2.4046526,2.9111567e-05,0.2,,,
365.0,136.0,5586.0,3046464.0,63500.0,11.367705,-153.0,-168.51,0.4607836,2.620041e-05,0.2,,,
369.0,12.0,5630.0,3070464.0,64000.0,11.367673,-151.0,-168.02,0.9440025,2.620041e-05,0.2,,,
372.0,85.0,5674.0,3094464.0,64500.0,11.367641,-154.0,-167.56,0.5281509,2.3580369e-05,0.2,,,
375.0,110.0,5718.0,3118464.0,65000.0,11.367611,-153.0,-167.09,0.8528796,2.3580369e-05,0.2,,,
378.0,104.0,5761.0,3142464.0,65500.0,11.369554,-168.0,-166.77,0.7627295,2.1222333e-05,0.2,,,
381.0,106.0,5806.0,3166464.0,66000.0,11.367551,-167.0,-166.44,0.5493058,2.1222333e-05,0.2,,,
384.0,130.0,5850.0,3190464.0,66500.0,11.367521,-153.0,-165.97,0.40918356,1.9100098e-05,0.2,,,
387.0,151.0,5893.0,3214464.0,67000.0,11.369421,-159.0,-165.56,0.36694765,1.9100098e-05,0.2,,,
391.0,29.0,5937.0,3238464.0,67500.0,11.369378,-160.0,-165.16,0.5579963,1.7190088e-05,0.2,,,
394.0,23.0,5981.0,3262464.0,68000.0,11.369336,-158.0,-164.74,0.77826047,1.7190088e-05,0.2,,,
397.0,33.0,6025.0,3286464.0,68500.0,11.369294,-160.0,-164.34,0.6477825,1.547108e-05,0.2,,,
399.0,171.0,6069.0,3310464.0,69000.0,11.369253,-162.0,-163.96,0.6250568,1.547108e-05,0.2,,,
403.0,10.0,6113.0,3334464.0,69500.0,11.369213,-150.0,-163.46,0.799652,1.3923972e-05,0.2,,,
405.0,188.0,6157.0,3358464.0,70000.0,11.369173,-172.0,-163.18,7.40445,1.3923972e-05,0.2,,,
409.0,27.0,6201.0,3382464.0,70500.0,11.369134,-156.0,-162.74,0.69156504,1.2531575e-05,0.2,,,
412.0,11.0,6245.0,3406464.0,71000.0,11.369095,-159.0,-162.33,6.8201666,1.2531575e-05,0.2,,,
414.0,179.0,6288.0,3430464.0,71500.0,11.370865,-181.0,-162.14,0.57335013,1.1278417e-05,0.2,,,
418.0,19.0,6333.0,3454464.0,72000.0,11.3690195,-155.0,-161.69,5.8412867,1.1278417e-05,0.2,,,
421.0,49.0,6377.0,3478464.0,72500.0,11.368982,-155.0,-161.24,0.5718917,1.0150576e-05,0.2,,,
424.0,32.0,6421.0,3502464.0,73000.0,11.368946,-200.0,-161.24,0.4028761,1.0150576e-05,0.2,,,
427.0,63.0,6464.0,3526464.0,73500.0,11.370668,-155.0,-160.79,31.106422,9.135518e-06,0.2,,,
430.0,103.0,6509.0,3550464.0,74000.0,11.368874,-159.0,-160.38,34.813065,9.135518e-06,0.2,,,
433.0,124.0,6553.0,3574464.0,74500.0,11.368838,-160.0,-159.98,3.9212637,8.221967e-06,0.2,,,
436.0,116.0,6597.0,3598464.0,75000.0,11.368804,-150.0,-159.48,73.14878,8.221967e-06,0.2,,,
439.0,116.0,6641.0,3622464.0,75500.0,11.36877,-156.0,-159.09,5.8489695,7.39977e-06,0.2,,,
442.0,108.0,6684.0,3646464.0,76000.0,11.370437,-151.0,-158.6,6.2026877,7.39977e-06,0.2,,,
445.0,123.0,6728.0,3670464.0,76500.0,11.370393,-162.0,-158.22,5.221846,6.6597927e-06,0.2,,,
448.0,135.0,6772.0,3694464.0,77000.0,11.370349,-165.0,-157.87,32.233784,6.6597927e-06,0.2,,,
452.0,13.0,6816.0,3718464.0,77500.0,11.370305,-162.0,-157.49,7.2936373,5.9938134e-06,0.2,,,
455.0,46.0,6861.0,3742464.0,78000.0,11.368606,-157.0,-157.06,0.6355101,5.9938134e-06,0.2,,,
458.0,70.0,6905.0,3766464.0,78500.0,11.368573,-160.0,-156.98,10.485865,5.3944323e-06,0.2,,,
461.0,93.0,6949.0,3790464.0,79000.0,11.368543,-152.0,-156.75,33.0166,5.3944323e-06,0.2,,,
464.0,128.0,6993.0,3814464.0,79500.0,11.368511,-154.0,-156.63,4.7989345,4.8549887e-06,0.2,,,
467.0,154.0,7037.0,3838464.0,80000.0,11.368481,-155.0,-156.18,4.787114,4.8549887e-06,0.2,,,
471.0,31.0,7081.0,3862464.0,80500.0,11.368451,-157.0,-156.13,7.817248,4.36949e-06,0.2,,,
474.0,74.0,7125.0,3886464.0,81000.0,11.368421,-153.0,-156.0,0.5757363,4.36949e-06,0.2,,,
477.0,106.0,7169.0,3910464.0,81500.0,11.368392,-161.0,-155.96,0.5720278,3.932541e-06,0.2,,,
480.0,139.0,7213.0,3934464.0,82000.0,11.368362,-153.0,-155.68,0.7691407,3.932541e-06,0.2,,,
484.0,31.0,7256.0,3958464.0,82500.0,11.369901,-152.0,-155.55,4.990943,3.5392868e-06,0.2,,,
487.0,64.0,7300.0,3982464.0,83000.0,11.369863,-155.0,-155.52,0.77586687,3.5392868e-06,0.2,,,
490.0,107.0,7344.0,4006464.0,83500.0,11.369825,-149.0,-155.39,4.465214,3.1853583e-06,0.2,,,
493.0,129.0,7388.0,4030464.0,84000.0,11.369789,-154.0,-155.09,1.5529946,3.1853583e-06,0.2,,,
497.0,4.0,7433.0,4054464.0,84500.0,11.368223,-157.0,-155.03,1.0226486,2.8668223e-06,0.2,,,
500.0,53.0,7477.0,4078464.0,85000.0,11.368196,-150.0,-154.95,0.42189926,2.8668223e-06,0.2,,,
503.0,94.0,7521.0,4102464.0,85500.0,11.368169,-153.0,-154.93,0.40767798,2.58014e-06,0.2,,,
506.0,139.0,7564.0,4126464.0,86000.0,11.369646,-155.0,-154.83,0.51554006,2.58014e-06,0.2,,,
510.0,62.0,7608.0,4150464.0,86500.0,11.369611,-151.0,-154.7,0.71059275,2.3221262e-06,0.2,,,
513.0,112.0,7652.0,4174464.0,87000.0,11.369576,-151.0,-154.63,0.9564319,2.3221262e-06,0.2,,,
517.0,21.0,7696.0,4198464.0,87500.0,11.369543,-132.0,-154.39,0.5360077,2.0899136e-06,0.2,,,
520.0,70.0,7740.0,4222464.0,88000.0,11.369509,-150.0,-154.29,0.8915002,2.0899136e-06,0.2,,,
523.0,100.0,7784.0,4246464.0,88500.0,11.369476,-155.0,-154.31,0.65743023,1.8809221e-06,0.2,,,
527.0,24.0,7828.0,4270464.0,89000.0,11.369443,-129.0,-153.6,2.1846292,1.8809221e-06,0.2,,,
530.0,70.0,7873.0,4294464.0,89500.0,11.367967,-156.0,-153.55,0.82659775,1.69283e-06,0.2,,,
533.0,143.0,7917.0,4318464.0,90000.0,11.367943,-120.0,-153.09,0.5408768,1.69283e-06,0.2,,,
537.0,44.0,7961.0,4342464.0,90500.0,11.367919,-153.0,-153.06,0.921985,1.523547e-06,0.2,,,
540.0,87.0,8005.0,4366464.0,91000.0,11.367895,-155.0,-152.94,2.877196,1.523547e-06,0.2,,,
543.0,133.0,8049.0,4390464.0,91500.0,11.367872,-121.0,-152.55,0.8404621,1.3711923e-06,0.2,,,
547.0,68.0,8092.0,4414464.0,92000.0,11.369253,-152.0,-152.53,1.7112625,1.3711923e-06,0.2,,,
551.0,45.0,8136.0,4438464.0,92500.0,11.369224,-121.0,-152.12,1.7367392,1.234073e-06,0.2,,,
554.0,95.0,8181.0,4462464.0,93000.0,11.367804,-148.0,-152.18,1.0156069,1.234073e-06,0.2,,,
557.0,152.0,8224.0,4486464.0,93500.0,11.3691635,-149.0,-152.23,0.6285238,1.1106657e-06,0.2,,,
561.0,37.0,8269.0,4510464.0,94000.0,11.367759,-152.0,-152.34,0.716394,1.1106657e-06,0.2,,,
564.0,76.0,8313.0,4534464.0,94500.0,11.367737,-161.0,-152.51,0.63772637,9.995991e-07,0.2,,,
568.0,2.0,8357.0,4558464.0,95000.0,11.367716,-146.0,-152.48,1.9483864,9.995991e-07,0.2,,,
571.0,77.0,8401.0,4582464.0,95500.0,11.367694,-123.0,-152.32,0.67913586,8.9963925e-07,0.2,,,
574.0,116.0,8445.0,4606464.0,96000.0,11.367673,-149.0,-152.24,0.95608306,8.9963925e-07,0.2,,,
578.0,5.0,8489.0,4630464.0,96500.0,11.367652,-125.0,-151.94,1.1138837,8.096753e-07,0.2,,,
581.0,46.0,8533.0,4654464.0,97000.0,11.367632,-149.0,-151.75,0.57284826,8.096753e-07,0.2,,,
585.0,48.0,8577.0,4678464.0,97500.0,11.367611,-92.0,-151.19,0.6696718,7.287078e-07,0.2,,,
589.0,6.0,8621.0,4702464.0,98000.0,11.367591,-123.0,-151.08,2.866996,7.287078e-07,0.2,,,
592.0,61.0,8665.0,4726464.0,98500.0,11.367571,-148.0,-151.09,0.9679289,6.55837e-07,0.2,,,
595.0,71.0,8709.0,4750464.0,99000.0,11.367551,-200.0,-151.64,0.7139952,6.55837e-07,0.2,,,
598.0,120.0,8753.0,4774464.0,99500.0,11.367531,-152.0,-151.91,0.7462242,5.902533e-07,0.2,,,
602.0,79.0,8795.0,4798464.0,100000.0,11.370096,-149.0,-151.47,0.80414134,5.902533e-07,0.2,,,
