epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
191.0,92.0,3312.0,1798464.0,37500.0,11.322464,-182.0,-194.09334,2.8730512,0.00040551118,0.2,,,
193.0,192.0,3356.0,1822464.0,38000.0,11.323004,-200.0,-194.17105,13.582039,0.00040551118,0.2,,,
196.0,100.0,3400.0,1846464.0,38500.0,11.323529,-192.0,-194.14285,43.600723,0.00036496008,0.2,,,
199.0,14.0,3444.0,1870464.0,39000.0,11.324041,-186.0,-194.03847,12.488375,0.00036496008,0.2,,,
201.0,164.0,3488.0,1894464.0,39500.0,11.324541,-174.0,-193.7848,16.002241,0.00032846406,0.2,,,
204.0,106.0,3533.0,1918464.0,40000.0,11.321823,-189.0,-193.725,17.291616,0.00032846406,0.2,,,
207.0,80.0,3577.0,1942464.0,40500.0,11.322337,-163.0,-193.34567,1.0839987,0.00029561765,0.2,,,
210.0,60.0,3621.0,1966464.0,41000.0,11.322839,-160.0,-192.93903,19.545313,0.00029561765,0.2,,,
213.0,52.0,3665.0,1990464.0,41500.0,11.323329,-157.0,-192.50603,9.201633,0.0002660559,0.2,,,
216.0,70.0,3710.0,2014464.0,42000.0,11.320755,-155.0,-192.05952,6.6887975,0.0002660559,0.2,,,
219.0,38.0,3754.0,2038464.0,42500.0,11.321258,-195.0,-192.09412,16.811188,0.00023945031,0.2,,,
222.0,57.0,3798.0,2062464.0,43000.0,11.321749,-159.0,-191.7093,11.120493,0.00023945031,0.2,,,
225.0,56.0,3842.0,2086464.0,43500.0,11.322228,-150.0,-191.22989,13.550489,0.00021550528,0.2,,,
228.0,29.0,3886.0,2110464.0,44000.0,11.322697,-200.0,-191.32954,19.242836,0.00021550528,0.2,,,
231.0,70.0,3930.0,2134464.0,44500.0,11.323155,-148.0,-190.8427,0.86893594,0.00019395475,0.2,,,
234.0,53.0,3974.0,2158464.0,45000.0,11.323604,-135.0,-190.22223,8.99697,0.00019395475,0.2,,,
237.0,101.0,4019.0,2182464.0,45500.0,11.321224,-129.0,-189.54945,18.073427,0.00017455927,0.2,,,
240.0,35.0,4063.0,2206464.0,46000.0,11.321684,-171.0,-189.34782,0.35470375,0.00017455927,0.2,,,
243.0,40.0,4107.0,2230464.0,46500.0,11.322133,-123.0,-188.63441,9.248569,0.00015710335,0.2,,,
246.0,69.0,4151.0,2254464.0,47000.0,11.322573,-135.0,-188.06383,6.773286,0.00015710335,0.2,,,
250.0,10.0,4195.0,2278464.0,47500.0,11.323004,-156.0,-187.72632,0.107181445,0.00014139301,0.2,,,
252.0,157.0,4239.0,2302464.0,48000.0,11.323425,-183.0,-187.67708,0.34790698,0.00014139301,0.2,,,
255.0,93.0,4283.0,2326464.0,48500.0,11.323838,-197.0,-187.7732,0.13079084,0.0001272537,0.2,,,
258.0,81.0,4327.0,2350464.0,49000.0,11.324244,-187.0,-187.7653,0.14181131,0.0001272537,0.2,,,
261.0,92.0,4371.0,2374464.0,49500.0,11.324639,-174.0,-187.62627,0.13448761,0.00011452834,0.2,,,
264.0,44.0,4415.0,2398464.0,50000.0,11.325028,-192.0,-187.67,1.0552557,0.00011452834,0.2,,,
267.0,111.0,4459.0,2422464.0,50500.0,11.325409,-196.0,-187.63,2.5563402,0.0001030755,0.2,,,
270.0,22.0,4503.0,2446464.0,51000.0,11.325783,-200.0,-187.63,4.500566,0.0001030755,0.2,,,
272.0,122.0,4547.0,2470464.0,51500.0,11.326149,-200.0,-187.63,30.067835,9.276795e-05,0.2,,,
275.0,22.0,4592.0,2494464.0,52000.0,11.324041,-200.0,-187.63,47.326153,9.276795e-05,0.2,,,
277.0,122.0,4636.0,2518464.0,52500.0,11.324418,-200.0,-187.63,56.929897,8.3491155e-05,0.2,,,
280.0,22.0,4680.0,2542464.0,53000.0,11.324786,-200.0,-187.63,29.05789,8.3491155e-05,0.2,,,
282.0,122.0,4724.0,2566464.0,53500.0,11.325149,-200.0,-187.63,27.367155,7.5142045e-05,0.2,,,
285.0,22.0,4769.0,2590464.0,54000.0,11.323129,-200.0,-187.63,26.64824,7.5142045e-05,0.2,,,
287.0,122.0,4813.0,2614464.0,54500.0,11.323499,-200.0,-187.63,13.524974,6.7627836e-05,0.2,,,
290.0,22.0,4857.0,2638464.0,55000.0,11.323862,-200.0,-187.63,43.243008,6.7627836e-05,0.2,,,
292.0,122.0,4900.0,2662464.0,55500.0,11.32653,-200.0,-187.63,34.32895,6.0865055e-05,0.2,,,
295.0,22.0,4945.0,2686464.0,56000.0,11.324571,-200.0,-187.63,63.042755,6.0865055e-05,0.2,,,
297.0,122.0,4989.0,2710464.0,56500.0,11.324915,-200.0,-187.63,11.532307,5.477855e-05,0.2,,,
300.0,22.0,5033.0,2734464.0,57000.0,11.3252535,-200.0,-187.63,80.09878,5.477855e-05,0.2,,,
302.0,122.0,5077.0,2758464.0,57500.0,11.325586,-200.0,-187.63,61.167088,4.9300696e-05,0.2,,,
305.0,22.0,5122.0,2782464.0,58000.0,11.323702,-200.0,-187.63,39.911385,4.9300696e-05,0.2,,,
307.0,122.0,5166.0,2806464.0,58500.0,11.324041,-200.0,-187.63,46.165817,4.4370623e-05,0.2,,,
310.0,22.0,5210.0,2830464.0,59000.0,11.324376,-200.0,-187.63,45.28717,4.4370623e-05,0.2,,,
312.0,122.0,5254.0,2854464.0,59500.0,11.324705,-200.0,-187.63,38.115,3.9933562e-05,0.2,,,
315.0,22.0,5298.0,2878464.0,60000.0,11.325028,-200.0,-187.63,17.941559,3.9933562e-05,0.2,,,
317.0,122.0,5342.0,2902464.0,60500.0,11.325346,-200.0,-187.63,61.936207,3.5940207e-05,0.2,,,
320.0,22.0,5386.0,2926464.0,61000.0,11.325659,-200.0,-187.63,47.90923,3.5940207e-05,0.2,,,
322.0,122.0,5430.0,2950464.0,61500.0,11.325967,-200.0,-187.63,34.69885,3.2346186e-05,0.2,,,
325.0,22.0,5475.0,2974464.0,62000.0,11.324201,-200.0,-187.63,45.266514,3.2346186e-05,0.2,,,
327.0,122.0,5519.0,2998464.0,62500.0,11.324515,-200.0,-187.63,31.733925,2.9111567e-05,0.2,,,
330.0,22.0,5563.0,3022464.0,63000.0,11.324824,-200.0,-187.63,29.618689,2.9111567e-05,0.2,,,
332.0,122.0,5608.0,3046464.0,63500.0,11.32311,-200.0,-187.63,32.768543,2.620041e-05,0.2,,,
335.0,22.0,5652.0,3070464.0,64000.0,11.323425,-200.0,-187.63,59.771286,2.620041e-05,0.2,,,
337.0,122.0,5696.0,3094464.0,64500.0,11.323736,-200.0,-187.63,90.70791,2.3580369e-05,0.2,,,
340.0,22.0,5740.0,3118464.0,65000.0,11.324041,-200.0,-187.63,42.57772,2.3580369e-05,0.2,,,
342.0,122.0,5784.0,3142464.0,65500.0,11.324343,-200.0,-187.63,24.987913,2.1222333e-05,0.2,,,
345.0,22.0,5828.0,3166464.0,66000.0,11.324639,-200.0,-187.63,22.20991,2.1222333e-05,0.2,,,
347.0,122.0,5872.0,3190464.0,66500.0,11.324932,-200.0,-187.63,38.20599,1.9100098e-05,0.2,,,
350.0,22.0,5916.0,3214464.0,67000.0,11.32522,-200.0,-187.63,15.985863,1.9100098e-05,0.2,,,
352.0,122.0,5960.0,3238464.0,67500.0,11.325503,-200.0,-187.63,38.579384,1.7190088e-05,0.2,,,
355.0,22.0,6004.0,3262464.0,68000.0,11.325783,-200.0,-187.63,36.730198,1.7190088e-05,0.2,,,
357.0,122.0,6049.0,3286464.0,68500.0,11.324185,-200.0,-187.63,22.118917,1.547108e-05,0.2,,,
360.0,22.0,6093.0,3310464.0,69000.0,11.3244705,-200.0,-187.63,20.993528,1.547108e-05,0.2,,,
362.0,122.0,6137.0,3334464.0,69500.0,11.324752,-200.0,-187.63,29.35456,1.3923972e-05,0.2,,,
365.0,22.0,6181.0,3358464.0,70000.0,11.325028,-200.0,-187.63,28.648294,1.3923972e-05,0.2,,,
367.0,122.0,6225.0,3382464.0,70500.0,11.325301,-200.0,-187.63,23.687462,1.2531575e-05,0.2,,,
370.0,22.0,6269.0,3406464.0,71000.0,11.32557,-200.0,-187.63,30.155209,1.2531575e-05,0.2,,,
372.0,122.0,6314.0,3430464.0,71500.0,11.324041,-200.0,-187.63,6.8532095,1.1278417e-05,0.2,,,
375.0,22.0,6358.0,3454464.0,72000.0,11.324316,-200.0,-187.63,22.488522,1.1278417e-05,0.2,,,
377.0,122.0,6402.0,3478464.0,72500.0,11.324586,-200.0,-187.63,21.65435,1.0150576e-05,0.2,,,
380.0,22.0,6446.0,3502464.0,73000.0,11.324853,-200.0,-187.63,25.351118,1.0150576e-05,0.2,,,
382.0,122.0,6491.0,3526464.0,73500.0,11.323371,-200.0,-187.67,9.669139,9.135518e-06,0.2,,,
385.0,22.0,6535.0,3550464.0,74000.0,11.323642,-200.0,-187.97,14.733559,9.135518e-06,0.2,,,
387.0,122.0,6579.0,3574464.0,74500.0,11.32391,-200.0,-187.97,19.896572,8.221967e-06,0.2,,,
390.0,22.0,6623.0,3598464.0,75000.0,11.324173,-200.0,-188.34,19.969322,8.221967e-06,0.2,,,
392.0,122.0,6668.0,3622464.0,75500.0,11.322736,-200.0,-188.88,13.922248,7.39977e-06,0.2,,,
395.0,22.0,6712.0,3646464.0,76000.0,11.323004,-200.0,-189.33,24.781914,7.39977e-06,0.2,,,
397.0,122.0,6757.0,3670464.0,76500.0,11.321592,-200.0,-189.33,19.06832,6.6597927e-06,0.2,,,
400.0,22.0,6801.0,3694464.0,77000.0,11.321864,-200.0,-189.91,16.719822,6.6597927e-06,0.2,,,
402.0,122.0,6845.0,3718464.0,77500.0,11.322133,-200.0,-189.91,35.893867,5.9938134e-06,0.2,,,
405.0,22.0,6889.0,3742464.0,78000.0,11.322398,-200.0,-190.04,14.742563,5.9938134e-06,0.2,,,
407.0,122.0,6933.0,3766464.0,78500.0,11.3226595,-200.0,-190.36,22.96772,5.3944323e-06,0.2,,,
410.0,22.0,6978.0,3790464.0,79000.0,11.321296,-200.0,-190.61,14.968095,5.3944323e-06,0.2,,,
412.0,122.0,7022.0,3814464.0,79500.0,11.321561,-200.0,-190.61,7.1607294,4.8549887e-06,0.2,,,
415.0,22.0,7066.0,3838464.0,80000.0,11.321823,-200.0,-190.61,0.45173204,4.8549887e-06,0.2,,,
417.0,122.0,7110.0,3862464.0,80500.0,11.322082,-200.0,-191.17,40.5138,4.36949e-06,0.2,,,
420.0,22.0,7154.0,3886464.0,81000.0,11.322337,-200.0,-191.17,23.775822,4.36949e-06,0.2,,,
422.0,122.0,7199.0,3910464.0,81500.0,11.321017,-200.0,-191.17,13.444295,3.932541e-06,0.2,,,
425.0,22.0,7243.0,3934464.0,82000.0,11.321276,-200.0,-191.17,25.169405,3.932541e-06,0.2,,,
427.0,122.0,7287.0,3958464.0,82500.0,11.321531,-200.0,-191.17,14.94736,3.5392868e-06,0.2,,,
430.0,22.0,7332.0,3982464.0,83000.0,11.32024,-200.0,-191.48,15.570018,3.5392868e-06,0.2,,,
432.0,122.0,7376.0,4006464.0,83500.0,11.320498,-200.0,-191.57,26.962542,3.1853583e-06,0.2,,,
435.0,22.0,7420.0,4030464.0,84000.0,11.320755,-200.0,-191.57,39.37306,3.1853583e-06,0.2,,,
437.0,122.0,7464.0,4054464.0,84500.0,11.321008,-200.0,-191.57,23.597286,2.8668223e-06,0.2,,,
440.0,22.0,7508.0,4078464.0,85000.0,11.321258,-200.0,-191.88,28.266323,2.8668223e-06,0.2,,,
442.0,122.0,7553.0,4102464.0,85500.0,11.320005,-200.0,-191.88,29.33912,2.58014e-06,0.2,,,
445.0,22.0,7597.0,4126464.0,86000.0,11.320258,-200.0,-191.88,18.81412,2.58014e-06,0.2,,,
447.0,122.0,7641.0,4150464.0,86500.0,11.320508,-200.0,-191.88,31.13292,2.3221262e-06,0.2,,,
450.0,22.0,7685.0,4174464.0,87000.0,11.320755,-200.0,-191.88,21.079012,2.3221262e-06,0.2,,,
452.0,122.0,7730.0,4198464.0,87500.0,11.319534,-200.0,-192.06,25.156166,2.0899136e-06,0.2,,,
455.0,22.0,7774.0,4222464.0,88000.0,11.319784,-200.0,-192.06,22.130932,2.0899136e-06,0.2,,,
457.0,122.0,7818.0,4246464.0,88500.0,11.320031,-200.0,-192.14,28.02695,1.8809221e-06,0.2,,,
460.0,22.0,7863.0,4270464.0,89000.0,11.318835,-200.0,-192.28,17.681442,1.8809221e-06,0.2,,,
462.0,122.0,7907.0,4294464.0,89500.0,11.319084,-200.0,-192.54,54.979225,1.69283e-06,0.2,,,
465.0,22.0,7951.0,4318464.0,90000.0,11.319331,-200.0,-192.65,30.389608,1.69283e-06,0.2,,,
467.0,122.0,7995.0,4342464.0,90500.0,11.319574,-200.0,-193.02,14.565051,1.523547e-06,0.2,,,
470.0,22.0,8040.0,4366464.0,91000.0,11.318408,-200.0,-193.42,25.824326,1.523547e-06,0.2,,,
472.0,122.0,8084.0,4390464.0,91500.0,11.318654,-200.0,-193.85,14.424144,1.3711923e-06,0.2,,,
475.0,22.0,8128.0,4414464.0,92000.0,11.318897,-200.0,-194.3,5.2825093,1.3711923e-06,0.2,,,
477.0,122.0,8173.0,4438464.0,92500.0,11.317754,-200.0,-194.35,24.395634,1.234073e-06,0.2,,,
480.0,22.0,8217.0,4462464.0,93000.0,11.317999,-200.0,-194.76,33.676132,1.234073e-06,0.2,,,
482.0,122.0,8262.0,4486464.0,93500.0,11.316873,-200.0,-195.26,4.853714,1.1106657e-06,0.2,,,
485.0,22.0,8306.0,4510464.0,94000.0,11.317121,-200.0,-195.26,14.193696,1.1106657e-06,0.2,,,
487.0,122.0,8350.0,4534464.0,94500.0,11.317366,-200.0,-195.78,27.621864,9.995991e-07,0.2,,,
490.0,22.0,8394.0,4558464.0,95000.0,11.317608,-200.0,-196.43,18.906048,9.995991e-07,0.2,,,
492.0,122.0,8438.0,4582464.0,95500.0,11.317848,-200.0,-197.14,29.56051,8.9963925e-07,0.2,,,
495.0,22.0,8483.0,4606464.0,96000.0,11.3167515,-200.0,-197.43,26.876402,8.9963925e-07,0.2,,,
497.0,122.0,8527.0,4630464.0,96500.0,11.316993,-200.0,-198.2,9.854853,8.096753e-07,0.2,,,
500.0,22.0,8571.0,4654464.0,97000.0,11.317232,-200.0,-198.85,15.439017,8.096753e-07,0.2,,,
502.0,122.0,8615.0,4678464.0,97500.0,11.31747,-200.0,-199.29,12.375964,7.287078e-07,0.2,,,
505.0,22.0,8659.0,4702464.0,98000.0,11.317704,-200.0,-199.46,13.88935,7.287078e-07,0.2,,,
507.0,122.0,8703.0,4726464.0,98500.0,11.317936,-200.0,-199.49,12.38108,6.55837e-07,0.2,,,
510.0,22.0,8748.0,4750464.0,99000.0,11.316873,-200.0,-199.62,9.121537,6.55837e-07,0.2,,,
512.0,122.0,8791.0,4774464.0,99500.0,11.318394,-200.0,-199.88,14.482849,5.902533e-07,0.2,,,
515.0,22.0,8818.0,4798464.0,100000.0,11.34044,-200.0,-199.96,36.78191,5.902533e-07,0.2,,,
