epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,1.0,,,
2.0,100.0,45.0,22464.0,500.0,11.111111,-200.0,-200.0,0.014001663,0.02,1.0,,,
4.0,200.0,88.0,46464.0,1000.0,11.363636,-200.0,-200.0,0.21687755,0.02,1.0,,,
7.0,100.0,130.0,70464.0,1500.0,11.538462,-200.0,-200.0,0.5224784,0.018,0.95555556,,,
9.0,200.0,172.0,94464.0,2000.0,11.627907,-200.0,-200.0,0.65412104,0.018,0.9111111,,,
12.0,100.0,215.0,118464.0,2500.0,11.627907,-200.0,-200.0,1.394852,0.0162,0.8666667,,,
14.0,200.0,258.0,142464.0,3000.0,11.627907,-200.0,-200.0,1.0336163,0.0162,0.82222223,,,
17.0,100.0,301.0,166464.0,3500.0,11.627907,-200.0,-200.0,1.0271724,0.01458,0.7777778,,,
19.0,200.0,344.0,190464.0,4000.0,11.627907,-200.0,-200.0,2.6811283,0.01458,0.73333335,,,
22.0,100.0,387.0,214464.0,4500.0,11.627907,-200.0,-200.0,2.906663,0.013122,0.6888889,,,
24.0,200.0,431.0,238464.0,5000.0,11.600928,-200.0,-200.0,4.214564,0.013122,0.64444447,,,
27.0,100.0,474.0,262464.0,5500.0,11.603375,-200.0,-200.0,6.299471,0.0118098,0.6,,,
29.0,200.0,517.0,286464.0,6000.0,11.605416,-200.0,-200.0,9.449698,0.0118098,0.5555556,,,
32.0,100.0,560.0,310464.0,6500.0,11.607142,-200.0,-200.0,7.5595036,0.01062882,0.51111114,,,
34.0,200.0,604.0,334464.0,7000.0,11.589404,-200.0,-200.0,13.513496,0.01062882,0.46666667,,,
37.0,100.0,647.0,358464.0,7500.0,11.591963,-200.0,-200.0,11.049313,0.009565938,0.42222223,,,
39.0,200.0,691.0,382464.0,8000.0,11.577424,-200.0,-200.0,7.7592688,0.009565938,0.37777779,,,
42.0,100.0,734.0,406464.0,8500.0,11.580381,-200.0,-200.0,6.507083,0.008609344,0.33333334,,,
44.0,200.0,778.0,430464.0,9000.0,11.568124,-200.0,-200.0,5.5222955,0.008609344,0.2888889,,,
47.0,100.0,822.0,454464.0,9500.0,11.557178,-200.0,-200.0,14.176638,0.0077484096,0.24444444,,,
49.0,200.0,866.0,478464.0,10000.0,11.547344,-200.0,-200.0,15.361121,0.0077484096,0.2,,,
52.0,100.0,910.0,502464.0,10500.0,11.538462,-200.0,-200.0,4.3893285,0.006973569,0.2,,,
54.0,200.0,954.0,526464.0,11000.0,11.530398,-200.0,-200.0,10.783875,0.006973569,0.2,,,
57.0,100.0,998.0,550464.0,11500.0,11.5230465,-200.0,-200.0,10.0968485,0.0062762117,0.2,,,
59.0,200.0,1041.0,574464.0,12000.0,11.527377,-200.0,-200.0,9.220728,0.0062762117,0.2,,,
62.0,100.0,1085.0,598464.0,12500.0,11.520738,-200.0,-200.0,10.044945,0.0056485906,0.2,,,
64.0,200.0,1129.0,622464.0,13000.0,11.514615,-200.0,-200.0,11.0062,0.0056485906,0.2,,,
67.0,100.0,1173.0,646464.0,13500.0,11.508951,-200.0,-200.0,2.3892787,0.005083732,0.2,,,
69.0,200.0,1217.0,670464.0,14000.0,11.503697,-200.0,-200.0,8.1189,0.005083732,0.2,,,
72.0,100.0,1261.0,694464.0,14500.0,11.498811,-200.0,-200.0,9.192561,0.0045753587,0.2,,,
74.0,200.0,1307.0,718464.0,15000.0,11.476665,-200.0,-200.0,7.947946,0.0045753587,0.2,,,
77.0,100.0,1352.0,742464.0,15500.0,11.464497,-200.0,-200.0,4.282281,0.0041178227,0.2,,,
79.0,200.0,1396.0,766464.0,16000.0,11.461318,-200.0,-200.0,17.378014,0.0041178227,0.2,,,
82.0,100.0,1440.0,790464.0,16500.0,11.458333,-200.0,-200.0,19.996063,0.0037060403,0.2,,,
84.0,200.0,1484.0,814464.0,17000.0,11.455525,-200.0,-200.0,4.5262895,0.0037060403,0.2,,,
87.0,100.0,1528.0,838464.0,17500.0,11.45288,-200.0,-200.0,15.492802,0.0033354363,0.2,,,
89.0,200.0,1572.0,862464.0,18000.0,11.450381,-200.0,-200.0,10.831578,0.0033354363,0.2,,,
92.0,100.0,1617.0,886464.0,18500.0,11.44094,-200.0,-200.0,14.742649,0.0030018927,0.2,,,
94.0,200.0,1664.0,910464.0,19000.0,11.418269,-200.0,-200.0,11.082072,0.0030018927,0.2,,,
97.0,100.0,1708.0,934464.0,19500.0,11.416862,-200.0,-200.0,16.871824,0.0027017035,0.2,,,
99.0,200.0,1752.0,958464.0,20000.0,11.415525,-200.0,-200.0,20.892515,0.0027017035,0.2,,,
102.0,100.0,1796.0,982464.0,20500.0,11.414254,-200.0,-200.0,7.273233,0.002431533,0.2,,,
105.0,27.0,1840.0,1006464.0,21000.0,11.413043,-200.0,-200.0,16.025791,0.002431533,0.2,,,
107.0,127.0,1884.0,1030464.0,21500.0,11.41189,-200.0,-200.0,4.998427,0.0021883799,0.2,,,
110.0,27.0,1928.0,1054464.0,22000.0,11.410789,-200.0,-200.0,10.517146,0.0021883799,0.2,,,
112.0,127.0,1972.0,1078464.0,22500.0,11.409737,-200.0,-200.0,8.207826,0.001969542,0.2,,,
115.0,27.0,2017.0,1102464.0,23000.0,11.403074,-200.0,-200.0,10.5694475,0.001969542,0.2,,,
117.0,127.0,2061.0,1126464.0,23500.0,11.402232,-200.0,-200.0,19.566702,0.0017725877,0.2,,,
120.0,27.0,2105.0,1150464.0,24000.0,11.401425,-200.0,-200.0,8.449421,0.0017725877,0.2,,,
122.0,127.0,2149.0,1174464.0,24500.0,11.400652,-200.0,-200.0,26.241806,0.0015953289,0.2,,,
125.0,27.0,2193.0,1198464.0,25000.0,11.399909,-200.0,-200.0,11.580189,0.0015953289,0.2,,,
127.0,149.0,2237.0,1222464.0,25500.0,11.399196,-178.0,-199.56863,12.165175,0.001435796,0.2,,,
130.0,64.0,2281.0,1246464.0,26000.0,11.398509,-200.0,-199.57692,7.295801,0.001435796,0.2,,,
132.0,164.0,2325.0,1270464.0,26500.0,11.397849,-200.0,-199.5849,9.513137,0.0012922164,0.2,,,
135.0,96.0,2369.0,1294464.0,27000.0,11.397214,-168.0,-199.0,15.004476,0.0012922164,0.2,,,
138.0,7.0,2414.0,1318464.0,27500.0,11.391881,-200.0,-199.01819,17.585478,0.0011629948,0.2,,,
140.0,107.0,2458.0,1342464.0,28000.0,11.391376,-200.0,-199.03572,1.1168709,0.0011629948,0.2,,,
143.0,40.0,2502.0,1366464.0,28500.0,11.390887,-167.0,-198.47368,10.3198805,0.0010466953,0.2,,,
146.0,38.0,2548.0,1390464.0,29000.0,11.381475,-162.0,-197.84483,2.7170691,0.0010466953,0.2,,,
149.0,43.0,2593.0,1414464.0,29500.0,11.376783,-170.0,-197.37288,6.8745317,0.00094202574,0.2,,,
151.0,149.0,2638.0,1438464.0,30000.0,11.3722515,-200.0,-197.41667,0.68836784,0.00094202574,0.2,,,
154.0,104.0,2683.0,1462464.0,30500.0,11.367872,-200.0,-197.45901,5.820997,0.00084782316,0.2,,,
157.0,73.0,2728.0,1486464.0,31000.0,11.363636,-200.0,-197.5,10.017056,0.00084782316,0.2,,,
160.0,65.0,2773.0,1510464.0,31500.0,11.359538,-163.0,-196.95238,5.141099,0.00076304085,0.2,,,
163.0,1.0,2818.0,1534464.0,32000.0,11.355572,-200.0,-197.0,5.385066,0.00076304085,0.2,,,
165.0,133.0,2863.0,1558464.0,32500.0,11.351729,-200.0,-197.04616,4.129208,0.0006867368,0.2,,,
168.0,95.0,2908.0,1582464.0,33000.0,11.348005,-170.0,-196.63637,12.0430765,0.0006867368,0.2,,,
171.0,21.0,2954.0,1606464.0,33500.0,11.340555,-200.0,-196.68657,8.347143,0.0006180631,0.2,,,
174.0,4.0,2998.0,1630464.0,34000.0,11.340894,-175.0,-196.36765,10.092882,0.0006180631,0.2,,,
176.0,165.0,3042.0,1654464.0,34500.0,11.341223,-171.0,-196.0,9.098249,0.0005562568,0.2,,,
179.0,171.0,3087.0,1678464.0,35000.0,11.337869,-159.0,-195.47144,1.8359597,0.0005562568,0.2,,,
182.0,163.0,3133.0,1702464.0,35500.0,11.330993,-166.0,-195.05634,3.2131894,0.0005006311,0.2,,,
185.0,99.0,3179.0,1726464.0,36000.0,11.324316,-190.0,-194.98611,2.7712219,0.0005006311,0.2,,,
188.0,113.0,3223.0,1750464.0,36500.0,11.324853,-153.0,-194.41096,3.2132342,0.00045056798,0.2,,,
191.0,107.0,3267.0,1774464.0,37000.0,11.325375,-150.0,-193.8108,5.4699845,0.00045056798,0.2,,,
194.0,93.0,3311.0,1798464.0,37500.0,11.325884,-154.0,-193.28,4.112125,0.00040551118,0.2,,,
197.0,75.0,3355.0,1822464.0,38000.0,11.326379,-200.0,-193.36842,16.022163,0.00040551118,0.2,,,
200.0,20.0,3400.0,1846464.0,38500.0,11.323529,-200.0,-193.45454,5.853827,0.00036496008,0.2,,,
203.0,57.0,3444.0,1870464.0,39000.0,11.324041,-116.0,-192.46153,5.832394,0.00036496008,0.2,,,
207.0,4.0,3488.0,1894464.0,39500.0,11.324541,-148.0,-191.89873,1.9592062,0.00032846406,0.2,,,
210.0,18.0,3531.0,1918464.0,40000.0,11.328236,-163.0,-191.5375,0.6217189,0.00032846406,0.2,,,
212.0,182.0,3575.0,1942464.0,40500.0,11.328671,-136.0,-190.85185,8.067488,0.00029561765,0.2,,,
216.0,40.0,3619.0,1966464.0,41000.0,11.329097,-137.0,-190.19513,1.8049959,0.00029561765,0.2,,,
